phone,cemetery,emergency,opening_hours,website,pets_allowed,geometry,historic,wiki_summary_en,postal_code,toilets,natural,description,visiting_time,leisure,tourism,public_transport,brand,alt_name,amenity,reservation,attraction,highchair,parking,swimming_pool,contact_phone,community_centre,addr_street,contact_twitter,social_facility,contact_facebook,zoo,email,wheelchair,cuisine,contact_website,internet_access,opening_hours_reception,guest_house,addr_city,contact_instagram,image,location,outdoor_seating,museum,takeaway,smoking,name,id
,,,Tu-Fr 13:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,http://klimatypoludnia.eu/,,POINT (19.9417119 50.0582571),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klimaty Poludnia,104
,,,,,,POINT (19.9410968 50.0582242),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid Town,105
,,,,,,POINT (19.9227287 50.0666506),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pizzeria ""Góra Olimp""",106
+48 12 429 37 54,,,10:00-02:00,,,POINT (19.9448173 50.0517752),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,Plac Nowy,,,,,,,,,,,,,,,,no,,only,,Mini Bar Endzior,107
,,,Mo-Su 11:30-22:00,https://banolli.pl/,,POINT (20.0418943 50.0737306),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,pizza,,,,,Kraków,,,,yes,,,,Pizzeria Banolli,108
,,,Mo-Fr 08:00-18:00,,,POINT (20.0374211 50.0733436),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,yes,regional,,,,,,,,,no,,yes,no,Bar Mleczny Centralny,109
+48 535 444 331,,,"Su-Th 12:00-23:00, Fr,Sa 12:00-24:00",https://max-grill.pl/,,POINT (20.0344589 50.071435),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,Aleja Jana Pawła II,,,,,,yes,sausage,,,,,Kraków,,,,yes,,,,Max Grill,110
+48 730 333 019,,,Mo-Su 12:00-20:00,https://www.zafurtka.pl/,,POINT (20.0120853 50.0072473),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Rafała Czerwiakowskiego,,,,,achmolo@poczta.onet.pl,,pizza;polish,,,,,Kraków,,,,,,,,Za furtką,111
,,,,,,POINT (19.9343604 50.0533656),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,Na Wawelu,112
+48 885 131 131,,,,https://www.trattoriawawel.pl/,,POINT (19.9350482 50.0530557),no information,no information,,,no information,,,no information,no information,,,,cafe,,,,,,,,,,,,,biuro@trattoriawawel.pl,,,,,,,,,,,,,,,Trattoria Wawel,113
,,,,,,POINT (19.9361034 50.0539254),no information,no information,,,no information,,,no information,no information,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pod Białym Murem,114
,,,,,,POINT (19.9483656 50.052625),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szeroka12,115
,,,,,,POINT (19.9435052 50.0698876),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,mediterranean;falafel,,,,,,,,,,,,,Sheikh Falafel,116
+48 12 633 05 76,,,"Mo-Fr 7:30-18:00, Sa-Su 9:00-18:00",https://lupinka.pl/,,POINT (19.9430057 50.0715426),no information,no information,,,no information,,,no information,no information,,,,cafe,,,,,,,,,,,,,,yes,,,wlan,,,,,,,,,,no,Łupinka,117
,,,,,,POINT (19.9385454 50.0317599),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,118
,,,Mo-Su 12:00-22:00,https://www.currytandoorhouse.pl/,,POINT (19.948805 50.008091),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Porucznika Jerzego Halszki,,,,,,,indian,,,,,Kraków,,,,,,yes,,Curry & Tandoor House,119
,,,,,,POINT (19.9433172 50.0531511),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,Józefa Dietla,,,,,,,korean,,,,,Kraków,,,,,,,,Lala Seoul,120
,,,"Mo-Th 10:00-23:00; Fr,Sa 10:00-24:00, Su 10:00-23:00",,,POINT (19.8988497 50.0739105),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,Piazza Toscana,121
795 573 707,,,,,,POINT (19.9224354 50.0321212),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Kobierzyńska,,,,,,,pizza,,,,,Kraków,,,,,,,,Pizza Accanto,122
+48781522809,,,Mo-Su 11:00-22:00,,,POINT (19.9193759 50.029467),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,pizza,,,,,,,,,no,,only,,Pizzeria u Teściowej,123
,,,,,,POINT (20.0151861 50.0705915),no information,no information,,,no information,,,no information,no information,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karczma Pod Gąską,124
,,,Mo-Fr 10:00-18:00; Sa 10:00-16:45; Su 10:00-16:45,https://obiady-zota-rybka.business.site/,,POINT (19.8882601 50.0814432),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,Złota Rybka,125
,,,Mo-Fr 09:00-17:00,,,POINT (20.0308876 50.077974),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,Kraków,,,,no,,,,Bar Mleczny Północny,126
,,,,,,POINT (19.9196611 50.0753712),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,asian,,,,,,,,,,,,,Kuchnia Azjatycka,127
,,,Mo-Su 11:00-23:00,https://www.kuchniaubabcimaliny.pl/nasze-restauracje/krakow-ul-szpitalna-38.html,,POINT (19.9420566 50.0641957),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Szpitalna,,,,,,,regional,,wlan,,,Kraków,,,,no,,,,U Babci Maliny,128
+48124227601,,,"Mo-Fr 11:00-23:00; Sa,Su 12:00-23:00",http://kuchniaubabcimaliny.pl/restauracja/krakow-slawkowska-17/,,POINT (19.9384744 50.0645013),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Sławkowska,,,,,,,regional,,,,,,,,,,,,,U Babci Maliny,129
,,,,,,POINT (19.9458495 50.0586375),no information,no information,,,no information,,,no information,no information,,,,ice_cream,,,,,,,,Wielopole,,,,,,,,,,,,Kraków,,,,,,,,Ice Bar,130
+48 732 563 888,,,Mo-Fr 11:00-21:00; Sa 11:00-21:00; Su 12:00-21:00,http://www.pomodorino.pl,,POINT (19.9411989 50.0351346),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Bonarka,,,,,,,vietnamese,,,,,Kraków,,,,,,,,VietHome,131
,,,Mo-Sa 10:00-21:00; Su 11:00-21:00,,,POINT (20.0291852 50.0737576),no information,no information,,yes,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,limited,asian,,,,,,,,,no,,,no,Bar Orientalny,132
,,,Mo-Fr 08:00-16:30,,,POINT (20.0502439 50.0759117),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamix,133
,,,"Su-Th 12:00-21:00; Fr,Sa 12:00-22:00",,,POINT (20.0182334 50.0857015),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,regional,,,,,,,,,,,,,Restauracja Wanda,134
,,,,,,POINT (20.0340692 50.0749147),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,kebab,,,,,,,,,,,,,Dian Kebab House,135
,,,,,,POINT (20.0423584 50.0741343),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,asian,,,,,,,,,no,,,no,Bar Orientalny,136
,,,Tu-Su 15:00-23:00,https://www.facebook.com/Pod-Zlotym-Lisciem-Restauracja-211100625572389/,,POINT (19.9990071 50.0951359),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,regional,,,,,,,,,,,,,Pod Złotym Liściem,137
,,,Mo-Fr 09:00-17:00,,,POINT (20.0462783 50.069428),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,no,regional,,,,,Kraków,,,,no,,,no,Bar Mleczny Szkolny,138
,,,Mo-Su 11:00-20:00,,,POINT (20.0298989 50.0803954),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,no,,,,no,139
,,,,,,POINT (19.9436673 50.059241),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bom Fogo,140
,,,,,,POINT (19.9434707 50.0588963),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jadłodajnia u Sztygara,141
,,,,,,POINT (20.0120658 50.0688467),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,dumplings,,,,,,,,,,,,,Prima,142
,,,Mo-Su 12:00-22:00; ,https://www.pizzeriakliny.pl/,,POINT (19.9123803 50.0000459),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,+48 12 264 51 55,,Zawiszy,,,,,,yes,pizza,,,,,Kraków,,,,,,,,Pizzeria Kliny,143
,,,,,,POINT (19.8969244 50.0071506),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,burger,,,,,,,,,,,,,no information,144
,,,"Mo-Fr 16:00-23:00; Sa,Su 12:00-23:00",,,POINT (19.8644068 50.0651581),no information,no information,,,no information,,,no information,no information,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amnezja,145
,,,,http://www.santorinikrakow.pl/,,POINT (20.0482923 50.0821399),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,hotel@santorinikrakow.pl,,,,wlan,,,,,,,,,,,Restauracja Santorini,146
,,,Mo-Fr 08:00-18:00; Sa 09:00-16:00; Su 10:00-16:00,,,POINT (19.9998223 50.0403206),no information,no information,,,no information,,,no information,no information,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jadłodajnia ""Mała chatka""",147
+48 12 655 60 42,,,Mo-Su 12:00-22:00,https://martello.com.pl/,,POINT (19.9456515 50.0123449),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Chmielna,,,martello.krakow,,,limited,italian_pizza;polish,,,,,Kraków,,,,,,,,Martello,148
,,,Mo-Su 11:00-24:00,,,POINT (19.9744727 50.0344214),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,Pizzeria Piotruś Pan,149
,,,Mo-Sa 11:00-21:00,,,POINT (19.9728926 50.0337204),no information,no information,,,no information,,,no information,no information,,,,bar,,,,,,,,Dworcowa,,,,,,,,,,,,Kraków,,,,yes,,,outside,Pijalnia,150
,,,,,,POINT (19.9323825 50.0146678),no information,no information,,,no information,,,no information,no information,,,,food_court,,,,,,,,Zakopiańska,,,,,,,,,,,,Kraków,,,,no,,,,no,151
,,,Mo-Su 11:00-20:00,https://www.facebook.com/LodyLody-Nowa-Huta-102063521994636/,,POINT (20.0276274 50.0788643),no information,no information,,,no information,,,no information,no information,,,,ice_cream,,,,,,,,,,,,,,yes,,,,,,,,,,no,,,no,LodyLody,152
,,,,,,POINT (19.9290639 50.0289636),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,Borsucza,,,,,,,,,,,,Kraków,,,,,,,,Pizza Polska,153
,,,Mo-Fr 09:00-17:00; Sa 07:00-16:00; Su 08:00-15:00,,,POINT (19.9668012 50.0583447),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,no,regional,,,,,,,,,yes,,,,Jutrzenka,154
,,,,,,POINT (19.9519117 50.0448991),no information,no information,,,no information,,,no information,no information,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kejzer,155
,,,Mo-Su 12:00-22:00,,,POINT (19.9503328 50.0450686),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,regional,,,,,,,,,,,,,Gąska,156
515922890,,,Mo-Fr 10:00-22:00; Sa-Su 11:00-22:00,,,POINT (19.9478084 50.0454063),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Kazimierza Brodzińskiego,,,,,,,asian;thai,,,,,,,,,,,,,Me Thai,157
,,,,,,POINT (19.948399 50.0458191),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,french,,,,,,,,,yes,,,,Zakładka,158
,,,"Mo-Fr 08:00-18:00; Sa,Su 09:00-16:00",,,POINT (19.9529387 50.0449312),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Bolesława Limanowskiego,,,,,,,regional,,,,,Kraków,,,,,,,,Bar mleczny Krakus,159
,,,"Su-Th 11:00-22:00; Fr,Sa 11:00-23:00",,,POINT (19.9520732 50.0451425),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,italian,,,,,,,,,,,,,Pizzeria Delecta,160
,,,,https://www.facebook.com/LuktungKrk,,POINT (19.9484281 50.0446373),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Rynek Podgórski,,,,,,yes,asian,,,,,,,,,,,,,Luktung,161
,,,Su-Th 09:00-01:00; Fr-Sa 09:00-03:00,,,POINT (19.949222 50.0461728),no information,no information,,,no information,,,no information,no information,,,,pub,,,,,,,,Nadwiślańska,,,,,,no,,,wlan,,,,,,,yes,,,,Drukarnia,162
,,,,,,POINT (19.949197 50.0458298),no information,no information,,,no information,,,no information,no information,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,Pod Lwem,163
,,,Mo-Th 08:30-22:00; Fr 08:30-22:00; Sa 09:30-23:00; Su 09:30-21:00,,,POINT (19.9492311 50.0459891),no information,no information,,,no information,,,no information,no information,,,,bar,,,,,,,,Nadwiślańska,,,,,,no,,,,,,,,,,yes,,,,Cawa Cafe & Wine,164
,,,Mo-Fr 09:00-18:00; Sa 09:00-15:00,,,POINT (19.9465609 50.0432686),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,zapiekanki z pieca,165
,,,,http://www.albotak.pl/,,POINT (19.9406326 50.061096),no information,no information,,yes,no information,,,no information,no information,,,,pub,,,,,,,,Mały Rynek,,,,,,,,,,,,Kraków,,,,,,,yes,Cafe Albo Tak,166
+48 124 214 756,,,,https://www.indiamasala.pl/,,POINT (19.9406908 50.061283),no information,no information,,,no information,,,no information,no information,,,Authentic Indian Cuisine,restaurant,,,,,,,,Mały Rynek,,,,,,,indian,,,,,,,,,yes,,,,India Masala Kraków;Authentic Indian Cuisine,167
,,,,,,POINT (19.9426445 50.0621065),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Świętego Tomasza,,,,,,,greek,,,,,Kraków,,,,,,,,Café Filo,168
,,,Mo-Fr 10:00-17:00; Sa 12:00-16:00; Su off,,,POINT (19.9662117 50.0460877),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Jana Dekerta,,,,,,no,regional,,,,,Kraków,,,,,,,,Mateo,169
,,,Mo-Su 12:00-22:00,,,POINT (19.8920166 50.077989),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Stańczyka,,,,,,yes,italian,,,,,Kraków,,,,,,,,Fabryka Pizzy,170
,,,,,,POINT (19.8953182 50.0796789),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,Bronowicka,,,,,,,burger,,,,,Kraków,,,,,,,,Dobra Buła,171
,,,,https://www.hotelfelix.pl/restauracja,,POINT (20.0281009 50.0882081),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restauracja Felix,172
,,,,,,POINT (19.9255297 50.0396261),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Kapelanka,,,,,,,,,,,,Kraków,,,,,,,,Hoang Hai,173
,,,,,,POINT (19.9459178 50.0512967),no information,no information,,,no information,,,no information,no information,,,,pub,,,,,,,,Izaaka,,,,,,,,,,,,,,,,,,,,Kraina Szeptów;Singer,174
,,,"Mo-Fr 09:30-22:00; Sa,Su 10:00-22:00",,,POINT (19.9440231 50.0587031),no information,no information,,,no information,,,no information,no information,,,,cafe,,,,,,,,Wielopole,,,,,,,coffee_shop,,wlan,,,Kraków,,,,,,,,Pasjo Cafe,175
,,,"Mo-We 07:00-19:00; Th,Fr 07:00-21:00; Sa 08:00-21:00; Su 08:00-20:00",,,POINT (19.9306782 50.0634037),no information,no information,,,no information,,,no information,no information,,,,cafe,,,,,,,,Krupnicza,,,,,,no,,,wlan,,,Kraków,,,,,,,,Karma,176
,,,Mo-Fr 08:00-15:00,,,POINT (19.9918346 50.0795634),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,+48 572 478 411,,Profesora Michała Życzkowskiego,,,,,zyczykowskiego23@sam.pl,,,https://www.eatingpoint.pl,,,,,,,,,,,outside,Sam,177
+48504223968,,,Mo-Fr 09:00-16:00,,,POINT (19.9941842 50.0793603),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,,,regional,,,,,,,,,,,,,Qlinaria,178
,,,,,,POINT (19.8780018 50.0807314),no information,no information,,,no information,,,no information,no information,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizzeria Mefisto,179
,,,"Mo-Fr 06:00-20:00; Sa,Su 08:00-20:00",https://www.instagram.com/bunbakery.krakow/,,POINT (19.9279841 50.0636916),no information,no information,,,no information,,,no information,no information,,,,cafe,,,,,,,,Dolnych Młynów,,,,,,,,,,,,Kraków,,,,,,,,Bun Bakery,180
+48 122630066,,,"Mo-Fr 12:00-18:00; Sa,Su 12:00-17:00","http://www.glebiasmaku.pl/krakow/681,Miedzy_Nami,restauracja.html",,POINT (19.920802 50.0269095),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,,,,,,kontakt@miedzy-nami.pl,yes,,,,,,,,,,,,,no,Między-Nami,181
,,,Mo-Fr 08:00-21:00; Sa 09:00-19:00; Su 10:00-18:00,,,POINT (19.9201026 50.0668236),no information,no information,,,no information,,,no information,no information,,,,cafe,,,,,,,,Czarnowiejska,,,,,,no,,,,,,Kraków,,,,,,,,Obieżyświat Resto Bar,182
,,,,,,POINT (19.9391931 50.0599719),no information,no information,,,no information,,,no information,no information,,,,restaurant,,,,,,,,Stolarska,,,,,,,,,,,,Kraków,,,,,,,,Ambasada Śledzia,183
